id,number,title,level,type,flags,course,day,lesson,depth,note
sec-leavecriticalsection,25.4.3.7,LeaveCriticalSection ( WL ),4,abstract operation,,,,,,
sec-addwaiter,25.4.3.8,"AddWaiter ( WL, waiterRecord )",4,abstract operation,,,,,,
sec-removewaiter,25.4.3.9,"RemoveWaiter ( WL, waiterRecord )",4,abstract operation,,,,,,
sec-removewaiters,25.4.3.10,"RemoveWaiters ( WL, c )",4,abstract operation,,,,,,
sec-suspendthisagent,25.4.3.11,"SuspendThisAgent ( WL, waiterRecord )",4,abstract operation,,,,,,
sec-notifywaiter,25.4.3.12,"NotifyWaiter ( WL, waiterRecord )",4,abstract operation,,,,,,
sec-enqueueresolveinagentjob,25.4.3.13,"EnqueueResolveInAgentJob ( agentSignifier, promiseCapability, resolution )",4,abstract operation,,,,,,
sec-dowait,25.4.3.14,"DoWait ( mode, typedArray, index, value, timeout )",4,abstract operation,,,,,,
sec-enqueueatomicswaitasynctimeoutjob,25.4.3.15,"EnqueueAtomicsWaitAsyncTimeoutJob ( WL, waiterRecord )",4,abstract operation,,,,,,
sec-atomiccompareexchangeinsharedblock,25.4.3.16,"AtomicCompareExchangeInSharedBlock ( block, byteIndexInBuffer, elementSize, expectedBytes, replacementBytes )",4,abstract operation,,,,,,
sec-atomicreadmodifywrite,25.4.3.17,"AtomicReadModifyWrite ( typedArray, index, value, op )",4,abstract operation,,,,,,
sec-bytelistbitwiseop,25.4.3.18,"ByteListBitwiseOp ( op, xBytes, yBytes )",4,abstract operation,,,,,,
sec-bytelistequal,25.4.3.19,"ByteListEqual ( xBytes, yBytes )",4,abstract operation,,,,,,
sec-atomics.add,25.4.4,"Atomics.add ( typedArray, index, value )",3,built-in function,,,,,,
sec-atomics.and,25.4.5,"Atomics.and ( typedArray, index, value )",3,built-in function,,,,,,
sec-atomics.compareexchange,25.4.6,"Atomics.compareExchange ( typedArray, index, expectedValue, replacementValue )",3,built-in function,,,,,,
sec-atomics.exchange,25.4.7,"Atomics.exchange ( typedArray, index, value )",3,built-in function,,,,,,
sec-atomics.islockfree,25.4.8,Atomics.isLockFree ( size ),3,built-in function,,,,,,
sec-atomics.load,25.4.9,"Atomics.load ( typedArray, index )",3,built-in function,,,,,,
sec-atomics.or,25.4.10,"Atomics.or ( typedArray, index, value )",3,built-in function,,,,,,
sec-atomics.store,25.4.11,"Atomics.store ( typedArray, index, value )",3,built-in function,,,,,,
sec-atomics.sub,25.4.12,"Atomics.sub ( typedArray, index, value )",3,built-in function,,,,,,
sec-atomics.wait,25.4.13,"Atomics.wait ( typedArray, index, value, timeout )",3,built-in function,,,,,,
sec-atomics.waitasync,25.4.14,"Atomics.waitAsync ( typedArray, index, value, timeout )",3,built-in function,,,,,,
sec-atomics.notify,25.4.15,"Atomics.notify ( typedArray, index, count )",3,built-in function,,,,,,
sec-atomics.xor,25.4.16,"Atomics.xor ( typedArray, index, value )",3,built-in function,,,,,,
sec-atomics-%symbol.tostringtag%,25.4.17,Atomics [ %Symbol.toStringTag% ],3,,,,,,,
sec-json-object,25.5,The JSON Object,2,,,,,,,
sec-json.israwjson,25.5.1,JSON.isRawJSON ( O ),3,built-in function,,,,,,
sec-json.parse,25.5.2,"JSON.parse ( text [ , reviver ] )",3,built-in function,,,,,,
sec-ParseJSON,25.5.2.1,ParseJSON ( text ),4,abstract operation,,,,,,
sec-json-parse-record,25.5.2.2,JSON Parse Record,4,,,,,,,
sec-createjsonparserecord,25.5.2.3,"CreateJSONParseRecord ( parseNode, key, val )",4,abstract operation,,,,,,
sec-internalizejsonproperty,25.5.2.4,"InternalizeJSONProperty ( holder, name, reviver, parseRecord )",4,abstract operation,,,,,,
sec-shallowestcontainedjsonvalue,25.5.2.5,Static Semantics: ShallowestContainedJSONValue ( root ),4,abstract operation,,,,,,
sec-static-semantics-jsonarrayliteralcontentnodes,25.5.2.6,Static Semantics: JSONArrayLiteralContentNodes,4,sdo,,,,,,
sec-json.rawjson,25.5.3,JSON.rawJSON ( text ),3,,,,,,,
sec-json.stringify,25.5.4,"JSON.stringify ( value [ , replacer [ , space ] ] )",3,built-in function,,,,,,
sec-json-serialization-record,25.5.4.1,JSON Serialization Record,4,,,,,,,
sec-serializejsonproperty,25.5.4.2,"SerializeJSONProperty ( state, key, holder )",4,abstract operation,,,,,,
sec-quotejsonstring,25.5.4.3,QuoteJSONString ( value ),4,abstract operation,,,,,,
sec-unicodeescape,25.5.4.4,UnicodeEscape ( C ),4,abstract operation,,,,,,
sec-serializejsonobject,25.5.4.5,"SerializeJSONObject ( state, value )",4,abstract operation,,,,,,
sec-serializejsonarray,25.5.4.6,"SerializeJSONArray ( state, value )",4,abstract operation,,,,,,
sec-json-%symbol.tostringtag%,25.5.5,JSON [ %Symbol.toStringTag% ],3,,,,,,,
sec-managing-memory,26,Managing Memory,1,,,,,,,
sec-weak-ref-objects,26.1,WeakRef Objects,2,,,,,,,
sec-weak-ref-constructor,26.1.1,The WeakRef Constructor,3,,,,,,,
sec-weak-ref-target,26.1.1.1,WeakRef ( target ),4,built-in function,,,,,,
sec-properties-of-the-weak-ref-constructor,26.1.2,Properties of the WeakRef Constructor,3,,,,,,,
sec-weak-ref.prototype,26.1.2.1,WeakRef.prototype,4,,,,,,,
sec-properties-of-the-weak-ref-prototype-object,26.1.3,Properties of the WeakRef Prototype Object,3,,,,,,,
sec-weak-ref.prototype.constructor,26.1.3.1,WeakRef.prototype.constructor,4,,normative-optional,,,,,
sec-weak-ref.prototype.deref,26.1.3.2,WeakRef.prototype.deref ( ),4,built-in function,,,,,,
sec-weak-ref.prototype-%symbol.tostringtag%,26.1.3.3,WeakRef.prototype [ %Symbol.toStringTag% ],4,,,,,,,
sec-weakref-abstract-operations,26.1.4,WeakRef Abstract Operations,3,,,,,,,
sec-weakrefderef,26.1.4.1,WeakRefDeref ( weakRef ),4,abstract operation,,,,,,
sec-properties-of-weak-ref-instances,26.1.5,Properties of WeakRef Instances,3,,,,,,,
sec-finalization-registry-objects,26.2,FinalizationRegistry Objects,2,,,,,,,
sec-finalization-registry-constructor,26.2.1,The FinalizationRegistry Constructor,3,,,,,,,
sec-finalization-registry-cleanup-callback,26.2.1.1,FinalizationRegistry ( cleanupCallback ),4,built-in function,,,,,,
sec-properties-of-the-finalization-registry-constructor,26.2.2,Properties of the FinalizationRegistry Constructor,3,,,,,,,
sec-finalization-registry.prototype,26.2.2.1,FinalizationRegistry.prototype,4,,,,,,,
sec-properties-of-the-finalization-registry-prototype-object,26.2.3,Properties of the FinalizationRegistry Prototype Object,3,,,,,,,
sec-finalization-registry.prototype.constructor,26.2.3.1,FinalizationRegistry.prototype.constructor,4,,,,,,,
sec-finalization-registry.prototype.register,26.2.3.2,"FinalizationRegistry.prototype.register ( target, heldValue [ , unregisterToken ] )",4,built-in function,,,,,,
sec-finalization-registry.prototype.unregister,26.2.3.3,FinalizationRegistry.prototype.unregister ( unregisterToken ),4,built-in function,,,,,,
sec-finalization-registry.prototype-%symbol.tostringtag%,26.2.3.4,FinalizationRegistry.prototype [ %Symbol.toStringTag% ],4,,,,,,,
sec-properties-of-finalization-registry-instances,26.2.4,Properties of FinalizationRegistry Instances,3,,,,,,,
sec-control-abstraction-objects,27,Control Abstraction Objects,1,,,,,,,
sec-iteration,27.1,Iteration,2,,,,,,,
sec-common-iteration-interfaces,27.1.1,Common Iteration Interfaces,3,,,,,,,
sec-iterable-interface,27.1.1.1,The Iterable Interface,4,,,,,,,
sec-iterator-interface,27.1.1.2,The Iterator Interface,4,,,,,,,
sec-asynciterable-interface,27.1.1.3,The Async Iterable Interface,4,,,,,,,
sec-asynciterator-interface,27.1.1.4,The Async Iterator Interface,4,,,,,,,
sec-iteratorresult-interface,27.1.1.5,The IteratorResult Interface,4,,,,,,,
sec-iterator-helper-objects,27.1.2,Iterator Helper Objects,3,,,,,,,
sec-%iteratorhelperprototype%-object,27.1.2.1,The %IteratorHelperPrototype% Object,4,,,,,,,
sec-%iteratorhelperprototype%.next,27.1.2.1.1,%IteratorHelperPrototype%.next ( ),5,built-in function,,,,,,
sec-%iteratorhelperprototype%.return,27.1.2.1.2,%IteratorHelperPrototype%.return ( ),5,built-in function,,,,,,
sec-%iteratorhelperprototype%-%symbol.tostringtag%,27.1.2.1.3,%IteratorHelperPrototype% [ %Symbol.toStringTag% ],5,,,,,,,
sec-iterator-objects,27.1.3,Iterator Objects,3,,,,,,,
sec-iterator-constructor,27.1.3.1,The Iterator Constructor,4,,,,,,,
sec-iterator,27.1.3.1.1,Iterator ( ),5,built-in function,,,,,,
sec-properties-of-the-iterator-constructor,27.1.3.2,Properties of the Iterator Constructor,4,,,,,,,
sec-iterator.concat,27.1.3.2.1,Iterator.concat ( ...items ),5,built-in function,,,,,,
sec-iterator.from,27.1.3.2.2,Iterator.from ( O ),5,built-in function,,,,,,
sec-%wrapforvaliditeratorprototype%-object,27.1.3.2.2.1,The %WrapForValidIteratorPrototype% Object,6,,,,,,,
sec-%wrapforvaliditeratorprototype%.next,27.1.3.2.2.1.1,%WrapForValidIteratorPrototype%.next ( ),7,built-in function,,,,,,
sec-%wrapforvaliditeratorprototype%.return,27.1.3.2.2.1.2,%WrapForValidIteratorPrototype%.return ( ),7,built-in function,,,,,,
sec-iterator.prototype,27.1.3.2.3,Iterator.prototype,5,,,,,,,
sec-%iterator.prototype%-object,27.1.3.3,Properties of the Iterator Prototype Object,4,,,,,,,
sec-iterator.prototype.constructor,27.1.3.3.1,Iterator.prototype.constructor,5,,,,,,,
sec-get-iterator.prototype.constructor,27.1.3.3.1.1,get Iterator.prototype.constructor,6,built-in function,,,,,,
sec-set-iterator.prototype.constructor,27.1.3.3.1.2,set Iterator.prototype.constructor,6,built-in function,,,,,,
sec-iterator.prototype.drop,27.1.3.3.2,Iterator.prototype.drop ( limit ),5,built-in function,,,,,,
sec-iterator.prototype.every,27.1.3.3.3,Iterator.prototype.every ( predicate ),5,built-in function,,,,,,
sec-iterator.prototype.filter,27.1.3.3.4,Iterator.prototype.filter ( predicate ),5,built-in function,,,,,,
sec-iterator.prototype.find,27.1.3.3.5,Iterator.prototype.find ( predicate ),5,built-in function,,,,,,
sec-iterator.prototype.flatmap,27.1.3.3.6,Iterator.prototype.flatMap ( mapper ),5,built-in function,,,,,,
sec-iterator.prototype.foreach,27.1.3.3.7,Iterator.prototype.forEach ( procedure ),5,built-in function,,,,,,
sec-iterator.prototype.map,27.1.3.3.8,Iterator.prototype.map ( mapper ),5,built-in function,,,,,,
sec-iterator.prototype.reduce,27.1.3.3.9,"Iterator.prototype.reduce ( reducer [ , initialValue ] )",5,built-in function,,,,,,
sec-iterator.prototype.some,27.1.3.3.10,Iterator.prototype.some ( predicate ),5,built-in function,,,,,,
sec-iterator.prototype.take,27.1.3.3.11,Iterator.prototype.take ( limit ),5,built-in function,,,,,,
sec-iterator.prototype.toarray,27.1.3.3.12,Iterator.prototype.toArray ( ),5,built-in function,,,,,,
sec-iterator.prototype-%symbol.iterator%,27.1.3.3.13,Iterator.prototype [ %Symbol.iterator% ] ( ),5,built-in function,,,,,,
sec-iterator.prototype-%symbol.tostringtag%,27.1.3.3.14,Iterator.prototype [ %Symbol.toStringTag% ],5,,,,,,,
sec-get-iterator.prototype-%symbol.tostringtag%,27.1.3.3.14.1,get Iterator.prototype [ %Symbol.toStringTag% ],6,built-in function,,,,,,
sec-set-iterator.prototype-%symbol.tostringtag%,27.1.3.3.14.2,set Iterator.prototype [ %Symbol.toStringTag% ],6,built-in function,,,,,,
sec-asynciteratorprototype,27.1.4,The %AsyncIteratorPrototype% Object,3,,,,,,,
sec-%asynciteratorprototype%-%symbol.asynciterator%,27.1.4.1,%AsyncIteratorPrototype% [ %Symbol.asyncIterator% ] ( ),4,built-in function,,,,,,
sec-async-from-sync-iterator-objects,27.1.5,Async-from-Sync Iterator Objects,3,,,,,,,
sec-createasyncfromsynciterator,27.1.5.1,CreateAsyncFromSyncIterator ( syncIteratorRecord ),4,abstract operation,,,,,,
sec-%asyncfromsynciteratorprototype%-object,27.1.5.2,The %AsyncFromSyncIteratorPrototype% Object,4,,,,,,,
sec-%asyncfromsynciteratorprototype%.next,27.1.5.2.1,%AsyncFromSyncIteratorPrototype%.next ( [ value ] ),5,built-in function,,,,,,
sec-%asyncfromsynciteratorprototype%.return,27.1.5.2.2,%AsyncFromSyncIteratorPrototype%.return ( [ value ] ),5,built-in function,,,,,,
sec-%asyncfromsynciteratorprototype%.throw,27.1.5.2.3,%AsyncFromSyncIteratorPrototype%.throw ( [ value ] ),5,built-in function,,,,,,
sec-properties-of-async-from-sync-iterator-instances,27.1.5.3,Properties of Async-from-Sync Iterator Instances,4,,,,,,,
sec-asyncfromsynciteratorcontinuation,27.1.5.4,"AsyncFromSyncIteratorContinuation ( result, promiseCapability, syncIteratorRecord, closeOnRejection )",4,abstract operation,,,,,,
sec-promise-objects,27.2,Promise Objects,2,,,,,,,
sec-promise-abstract-operations,27.2.1,Promise Abstract Operations,3,,,,,,,
sec-promisecapability-records,27.2.1.1,PromiseCapability Records,4,,,,,,,
sec-ifabruptrejectpromise,27.2.1.1.1,"IfAbruptRejectPromise ( value, capability )",5,,,,,,,
sec-promisereaction-records,27.2.1.2,PromiseReaction Records,4,,,,,,,
sec-createresolvingfunctions,27.2.1.3,CreateResolvingFunctions ( toResolve ),4,abstract operation,,,,,,
sec-fulfillpromise,27.2.1.4,"FulfillPromise ( promise, value )",4,abstract operation,,,,,,
sec-newpromisecapability,27.2.1.5,NewPromiseCapability ( C ),4,abstract operation,,,,,,
sec-ispromise,27.2.1.6,IsPromise ( x ),4,abstract operation,,,,,,
sec-rejectpromise,27.2.1.7,"RejectPromise ( promise, reason )",4,abstract operation,,,,,,
sec-triggerpromisereactions,27.2.1.8,"TriggerPromiseReactions ( reactions, argument )",4,abstract operation,,,,,,
sec-host-promise-rejection-tracker,27.2.1.9,"HostPromiseRejectionTracker ( promise, operation )",4,host-defined abstract operation,,,,,,
sec-promise-jobs,27.2.2,Promise Jobs,3,,,,,,,
sec-newpromisereactionjob,27.2.2.1,"NewPromiseReactionJob ( reaction, argument )",4,abstract operation,,,,,,
sec-newpromiseresolvethenablejob,27.2.2.2,"NewPromiseResolveThenableJob ( promiseToResolve, thenable, then )",4,abstract operation,,,,,,
sec-promise-constructor,27.2.3,The Promise Constructor,3,,,,,,,
sec-promise-executor,27.2.3.1,Promise ( executor ),4,built-in function,,,,,,
sec-properties-of-the-promise-constructor,27.2.4,Properties of the Promise Constructor,3,,,,,,,
sec-promise.all,27.2.4.1,Promise.all ( iterable ),4,built-in function,,,,,,
sec-getpromiseresolve,27.2.4.1.1,GetPromiseResolve ( promiseConstructor ),5,abstract operation,,,,,,
sec-performpromiseall,27.2.4.1.2,"PerformPromiseAll ( iteratorRecord, constructor, resultCapability, promiseResolve )",5,abstract operation,,,,,,
sec-promise.allsettled,27.2.4.2,Promise.allSettled ( iterable ),4,built-in function,,,,,,
sec-performpromiseallsettled,27.2.4.2.1,"PerformPromiseAllSettled ( iteratorRecord, constructor, resultCapability, promiseResolve )",5,abstract operation,,,,,,
sec-promise.any,27.2.4.3,Promise.any ( iterable ),4,built-in function,,,,,,
sec-performpromiseany,27.2.4.3.1,"PerformPromiseAny ( iteratorRecord, constructor, resultCapability, promiseResolve )",5,abstract operation,,,,,,
sec-promise.prototype,27.2.4.4,Promise.prototype,4,,,,,,,
sec-promise.race,27.2.4.5,Promise.race ( iterable ),4,built-in function,,,,,,
sec-performpromiserace,27.2.4.5.1,"PerformPromiseRace ( iteratorRecord, constructor, resultCapability, promiseResolve )",5,abstract operation,,,,,,
sec-promise.reject,27.2.4.6,Promise.reject ( r ),4,built-in function,,,,,,
sec-promise.resolve,27.2.4.7,Promise.resolve ( x ),4,built-in function,,,,,,
sec-promise-resolve,27.2.4.7.1,"PromiseResolve ( C, x )",5,abstract operation,,,,,,
sec-promise.try,27.2.4.8,"Promise.try ( callback, ...args )",4,built-in function,,,,,,
sec-promise.withResolvers,27.2.4.9,Promise.withResolvers ( ),4,built-in function,,,,,,
sec-get-promise-%symbol.species%,27.2.4.10,get Promise [ %Symbol.species% ],4,built-in function,,,,,,
sec-properties-of-the-promise-prototype-object,27.2.5,Properties of the Promise Prototype Object,3,,,,,,,
sec-promise.prototype.catch,27.2.5.1,Promise.prototype.catch ( onRejected ),4,built-in function,,,,,,
sec-promise.prototype.constructor,27.2.5.2,Promise.prototype.constructor,4,,,,,,,
sec-promise.prototype.finally,27.2.5.3,Promise.prototype.finally ( onFinally ),4,built-in function,,,,,,
sec-promise.prototype.then,27.2.5.4,"Promise.prototype.then ( onFulfilled, onRejected )",4,built-in function,,,,,,
sec-performpromisethen,27.2.5.4.1,"PerformPromiseThen ( promise, onFulfilled, onRejected [ , resultCapability ] )",5,abstract operation,,,,,,
sec-promise.prototype-%symbol.tostringtag%,27.2.5.5,Promise.prototype [ %Symbol.toStringTag% ],4,,,,,,,
sec-properties-of-promise-instances,27.2.6,Properties of Promise Instances,3,,,,,,,
sec-generatorfunction-objects,27.3,GeneratorFunction Objects,2,,,,,,,
sec-generatorfunction-constructor,27.3.1,The GeneratorFunction Constructor,3,,,,,,,
sec-generatorfunction,27.3.1.1,"GeneratorFunction ( ...parameterArgs, bodyArg )",4,built-in function,,,,,,
sec-properties-of-the-generatorfunction-constructor,27.3.2,Properties of the GeneratorFunction Constructor,3,,,,,,,
sec-generatorfunction.prototype,27.3.2.1,GeneratorFunction.prototype,4,,,,,,,
sec-properties-of-the-generatorfunction-prototype-object,27.3.3,Properties of the GeneratorFunction Prototype Object,3,,,,,,,
sec-generatorfunction.prototype.constructor,27.3.3.1,GeneratorFunction.prototype.constructor,4,,,,,,,
sec-generatorfunction.prototype.prototype,27.3.3.2,GeneratorFunction.prototype.prototype,4,,,,,,,
sec-generatorfunction.prototype-%symbol.tostringtag%,27.3.3.3,GeneratorFunction.prototype [ %Symbol.toStringTag% ],4,,,,,,,
sec-generatorfunction-instances,27.3.4,GeneratorFunction Instances,3,,,,,,,
sec-generatorfunction-instances-length,27.3.4.1,length,4,,,,,,,
sec-generatorfunction-instances-name,27.3.4.2,name,4,,,,,,,
sec-generatorfunction-instances-prototype,27.3.4.3,prototype,4,,,,,,,
sec-asyncgeneratorfunction-objects,27.4,AsyncGeneratorFunction Objects,2,,,,,,,
sec-asyncgeneratorfunction-constructor,27.4.1,The AsyncGeneratorFunction Constructor,3,,,,,,,
sec-asyncgeneratorfunction,27.4.1.1,"AsyncGeneratorFunction ( ...parameterArgs, bodyArg )",4,built-in function,,,,,,
sec-properties-of-asyncgeneratorfunction,27.4.2,Properties of the AsyncGeneratorFunction Constructor,3,,,,,,,
sec-asyncgeneratorfunction-prototype,27.4.2.1,AsyncGeneratorFunction.prototype,4,,,,,,,
sec-properties-of-asyncgeneratorfunction-prototype,27.4.3,Properties of the AsyncGeneratorFunction Prototype Object,3,,,,,,,
sec-asyncgeneratorfunction-prototype-constructor,27.4.3.1,AsyncGeneratorFunction.prototype.constructor,4,,,,,,,
sec-asyncgeneratorfunction-prototype-prototype,27.4.3.2,AsyncGeneratorFunction.prototype.prototype,4,,,,,,,
sec-asyncgeneratorfunction-prototype-%symbol.tostringtag%,27.4.3.3,AsyncGeneratorFunction.prototype [ %Symbol.toStringTag% ],4,,,,,,,
sec-asyncgeneratorfunction-instances,27.4.4,AsyncGeneratorFunction Instances,3,,,,,,,
sec-asyncgeneratorfunction-instance-length,27.4.4.1,length,4,,,,,,,
sec-asyncgeneratorfunction-instance-name,27.4.4.2,name,4,,,,,,,
sec-asyncgeneratorfunction-instance-prototype,27.4.4.3,prototype,4,,,,,,,
sec-generator-objects,27.5,Generator Objects,2,,,,,,,
sec-properties-of-generator-prototype,27.5.1,The %GeneratorPrototype% Object,3,,,,,,,
sec-generator.prototype.constructor,27.5.1.1,%GeneratorPrototype%.constructor,4,,,,,,,
sec-generator.prototype.next,27.5.1.2,%GeneratorPrototype%.next ( value ),4,built-in function,,,,,,
sec-generator.prototype.return,27.5.1.3,%GeneratorPrototype%.return ( value ),4,built-in function,,,,,,
sec-generator.prototype.throw,27.5.1.4,%GeneratorPrototype%.throw ( exception ),4,built-in function,,,,,,
sec-generator.prototype-%symbol.tostringtag%,27.5.1.5,%GeneratorPrototype% [ %Symbol.toStringTag% ],4,,,,,,,
sec-properties-of-generator-instances,27.5.2,Properties of Generator Instances,3,,,,,,,
sec-generator-abstract-operations,27.5.3,Generator Abstract Operations,3,,,,,,,
sec-generatorstart,27.5.3.1,"GeneratorStart ( generator, generatorBody )",4,abstract operation,,,,,,
sec-generatorvalidate,27.5.3.2,"GeneratorValidate ( generator, generatorBrand )",4,abstract operation,,,,,,
sec-generatorresume,27.5.3.3,"GeneratorResume ( generator, value, generatorBrand )",4,abstract operation,,,,,,
sec-generatorresumeabrupt,27.5.3.4,"GeneratorResumeAbrupt ( generator, abruptCompletion, generatorBrand )",4,abstract operation,,,,,,
sec-getgeneratorkind,27.5.3.5,GetGeneratorKind ( ),4,abstract operation,,,,,,
sec-generatoryield,27.5.3.6,GeneratorYield ( iteratorResult ),4,abstract operation,,,,,,
sec-yield,27.5.3.7,Yield ( value ),4,abstract operation,,,,,,
sec-createiteratorfromclosure,27.5.3.8,"CreateIteratorFromClosure ( closure, generatorBrand, generatorPrototype [ , extraSlots ] )",4,abstract operation,,,,,,
sec-asyncgenerator-objects,27.6,AsyncGenerator Objects,2,,,,,,,
sec-properties-of-asyncgenerator-prototype,27.6.1,The %AsyncGeneratorPrototype% Object,3,,,,,,,
sec-asyncgenerator-prototype-constructor,27.6.1.1,%AsyncGeneratorPrototype%.constructor,4,,,,,,,
sec-asyncgenerator-prototype-next,27.6.1.2,%AsyncGeneratorPrototype%.next ( value ),4,built-in function,,,,,,
