path,title,page_type,status,browser_compat,course,day,lesson,depth,note
Web/JavaScript/Reference/Iteration_protocols,Iteration protocols,guide,,,,,,,
Web/JavaScript/Reference/JavaScript_technologies_overview,JavaScript technologies overview,guide,,,,,,,
Web/JavaScript/Reference/Lexical_grammar,Lexical grammar,guide,,javascript.grammar,,,,,
Web/JavaScript/Reference/Operators,Expressions and operators,landing-page,,javascript.operators,,,,,
Web/JavaScript/Reference/Operators/Addition,Addition (+),javascript-operator,,javascript.operators.addition,,,,,
Web/JavaScript/Reference/Operators/Addition_assignment,Addition assignment (+=),javascript-operator,,javascript.operators.addition_assignment,,,,,
Web/JavaScript/Reference/Operators/Assignment,Assignment (=),javascript-operator,,javascript.operators.assignment,,,,,
Web/JavaScript/Reference/Operators/async_function,async function expression,javascript-operator,,javascript.operators.async_function,,,,,
Web/JavaScript/Reference/Operators/async_function*,async function* expression,javascript-operator,,javascript.operators.async_generator_function,,,,,
Web/JavaScript/Reference/Operators/await,await,javascript-operator,,javascript.operators.await,,,,,
Web/JavaScript/Reference/Operators/Bitwise_AND,Bitwise AND (&),javascript-operator,,javascript.operators.bitwise_and,,,,,
Web/JavaScript/Reference/Operators/Bitwise_AND_assignment,Bitwise AND assignment (&=),javascript-operator,,javascript.operators.bitwise_and_assignment,,,,,
Web/JavaScript/Reference/Operators/Bitwise_NOT,Bitwise NOT (~),javascript-operator,,javascript.operators.bitwise_not,,,,,
Web/JavaScript/Reference/Operators/Bitwise_OR,Bitwise OR (|),javascript-operator,,javascript.operators.bitwise_or,,,,,
Web/JavaScript/Reference/Operators/Bitwise_OR_assignment,Bitwise OR assignment (|=),javascript-operator,,javascript.operators.bitwise_or_assignment,,,,,
Web/JavaScript/Reference/Operators/Bitwise_XOR,Bitwise XOR (^),javascript-operator,,javascript.operators.bitwise_xor,,,,,
Web/JavaScript/Reference/Operators/Bitwise_XOR_assignment,Bitwise XOR assignment (^=),javascript-operator,,javascript.operators.bitwise_xor_assignment,,,,,
Web/JavaScript/Reference/Operators/class,class expression,javascript-operator,,javascript.operators.class,,,,,
Web/JavaScript/Reference/Operators/Comma_operator,"Comma operator (,)",javascript-operator,,javascript.operators.comma,,,,,
Web/JavaScript/Reference/Operators/Conditional_operator,Conditional (ternary) operator,javascript-operator,,javascript.operators.conditional,,,,,
Web/JavaScript/Reference/Operators/Decrement,Decrement (--),javascript-operator,,javascript.operators.decrement,,,,,
Web/JavaScript/Reference/Operators/delete,delete,javascript-operator,,javascript.operators.delete,,,,,
Web/JavaScript/Reference/Operators/Destructuring,Destructuring,javascript-language-feature,,javascript.operators.destructuring,,,,,
Web/JavaScript/Reference/Operators/Division,Division (/),javascript-operator,,javascript.operators.division,,,,,
Web/JavaScript/Reference/Operators/Division_assignment,Division assignment (/=),javascript-operator,,javascript.operators.division_assignment,,,,,
Web/JavaScript/Reference/Operators/Equality,Equality (==),javascript-operator,,javascript.operators.equality,,,,,
Web/JavaScript/Reference/Operators/Exponentiation,Exponentiation (**),javascript-operator,,javascript.operators.exponentiation,,,,,
Web/JavaScript/Reference/Operators/Exponentiation_assignment,Exponentiation assignment (**=),javascript-operator,,javascript.operators.exponentiation_assignment,,,,,
Web/JavaScript/Reference/Operators/function,function expression,javascript-operator,,javascript.operators.function,,,,,
Web/JavaScript/Reference/Operators/function*,function* expression,javascript-operator,,javascript.operators.generator_function,,,,,
Web/JavaScript/Reference/Operators/Greater_than,Greater than (>),javascript-operator,,javascript.operators.greater_than,,,,,
Web/JavaScript/Reference/Operators/Greater_than_or_equal,Greater than or equal (>=),javascript-operator,,javascript.operators.greater_than_or_equal,,,,,
Web/JavaScript/Reference/Operators/Grouping,Grouping operator ( ),javascript-operator,,javascript.operators.grouping,,,,,
Web/JavaScript/Reference/Operators/import,import(),javascript-operator,,javascript.operators.import,,,,,
Web/JavaScript/Reference/Operators/import.meta,import.meta,javascript-language-feature,,javascript.operators.import_meta,,,,,
Web/JavaScript/Reference/Operators/import.meta/resolve,import.meta.resolve(),javascript-language-feature,,javascript.operators.import_meta.resolve,,,,,
Web/JavaScript/Reference/Operators/import/defer,import.defer(),javascript-language-feature,experimental,javascript.operators.import.defer,,,,,
Web/JavaScript/Reference/Operators/import/source,import.source(),javascript-language-feature,experimental,javascript.operators.import.import_source,,,,,
Web/JavaScript/Reference/Operators/in,in,javascript-operator,,javascript.operators.in,,,,,
Web/JavaScript/Reference/Operators/Increment,Increment (++),javascript-operator,,javascript.operators.increment,,,,,
Web/JavaScript/Reference/Operators/Inequality,Inequality (!=),javascript-operator,,javascript.operators.inequality,,,,,
Web/JavaScript/Reference/Operators/instanceof,instanceof,javascript-operator,,javascript.operators.instanceof,,,,,
Web/JavaScript/Reference/Operators/Left_shift,Left shift (<<),javascript-operator,,javascript.operators.left_shift,,,,,
Web/JavaScript/Reference/Operators/Left_shift_assignment,Left shift assignment (<<=),javascript-operator,,javascript.operators.left_shift_assignment,,,,,
Web/JavaScript/Reference/Operators/Less_than,Less than (<),javascript-operator,,javascript.operators.less_than,,,,,
Web/JavaScript/Reference/Operators/Less_than_or_equal,Less than or equal (<=),javascript-operator,,javascript.operators.less_than_or_equal,,,,,
Web/JavaScript/Reference/Operators/Logical_AND,Logical AND (&&),javascript-operator,,javascript.operators.logical_and,,,,,
Web/JavaScript/Reference/Operators/Logical_AND_assignment,Logical AND assignment (&&=),javascript-operator,,javascript.operators.logical_and_assignment,,,,,
Web/JavaScript/Reference/Operators/Logical_NOT,Logical NOT (!),javascript-operator,,javascript.operators.logical_not,,,,,
Web/JavaScript/Reference/Operators/Logical_OR,Logical OR (||),javascript-operator,,javascript.operators.logical_or,,,,,
Web/JavaScript/Reference/Operators/Logical_OR_assignment,Logical OR assignment (||=),javascript-operator,,javascript.operators.logical_or_assignment,,,,,
Web/JavaScript/Reference/Operators/Multiplication,Multiplication (*),javascript-operator,,javascript.operators.multiplication,,,,,
Web/JavaScript/Reference/Operators/Multiplication_assignment,Multiplication assignment (*=),javascript-operator,,javascript.operators.multiplication_assignment,,,,,
Web/JavaScript/Reference/Operators/new,new,javascript-operator,,javascript.operators.new,,,,,
Web/JavaScript/Reference/Operators/new.target,new.target,javascript-language-feature,,javascript.operators.new_target,,,,,
Web/JavaScript/Reference/Operators/null,null,javascript-language-feature,,javascript.operators.null,,,,,
Web/JavaScript/Reference/Operators/Nullish_coalescing,Nullish coalescing operator (??),javascript-operator,,javascript.operators.nullish_coalescing,,,,,
Web/JavaScript/Reference/Operators/Nullish_coalescing_assignment,Nullish coalescing assignment (??=),javascript-operator,,javascript.operators.nullish_coalescing_assignment,,,,,
Web/JavaScript/Reference/Operators/Object_initializer,Object initializer,javascript-language-feature,,javascript.operators.object_initializer,,,,,
Web/JavaScript/Reference/Operators/Operator_precedence,Operator precedence,guide,,,,,,,
Web/JavaScript/Reference/Operators/Optional_chaining,Optional chaining (?.),javascript-operator,,javascript.operators.optional_chaining,,,,,
Web/JavaScript/Reference/Operators/Property_accessors,Property accessors,javascript-operator,,javascript.operators.property_accessors,,,,,
Web/JavaScript/Reference/Operators/Remainder,Remainder (%),javascript-operator,,javascript.operators.remainder,,,,,
Web/JavaScript/Reference/Operators/Remainder_assignment,Remainder assignment (%=),javascript-operator,,javascript.operators.remainder_assignment,,,,,
Web/JavaScript/Reference/Operators/Right_shift,Right shift (>>),javascript-operator,,javascript.operators.right_shift,,,,,
Web/JavaScript/Reference/Operators/Right_shift_assignment,Right shift assignment (>>=),javascript-operator,,javascript.operators.right_shift_assignment,,,,,
Web/JavaScript/Reference/Operators/Spread_syntax,Spread syntax (...),javascript-operator,,javascript.operators.spread,,,,,
Web/JavaScript/Reference/Operators/Strict_equality,Strict equality (===),javascript-operator,,javascript.operators.strict_equality,,,,,
Web/JavaScript/Reference/Operators/Strict_inequality,Strict inequality (!==),javascript-operator,,javascript.operators.strict_inequality,,,,,
Web/JavaScript/Reference/Operators/Subtraction,Subtraction (-),javascript-operator,,javascript.operators.subtraction,,,,,
Web/JavaScript/Reference/Operators/Subtraction_assignment,Subtraction assignment (-=),javascript-operator,,javascript.operators.subtraction_assignment,,,,,
Web/JavaScript/Reference/Operators/super,super,javascript-language-feature,,javascript.operators.super,,,,,
Web/JavaScript/Reference/Operators/this,this,javascript-language-feature,,javascript.operators.this,,,,,
Web/JavaScript/Reference/Operators/typeof,typeof,javascript-operator,,javascript.operators.typeof,,,,,
Web/JavaScript/Reference/Operators/Unary_negation,Unary negation (-),javascript-operator,,javascript.operators.unary_negation,,,,,
Web/JavaScript/Reference/Operators/Unary_plus,Unary plus (+),javascript-operator,,javascript.operators.unary_plus,,,,,
Web/JavaScript/Reference/Operators/Unsigned_right_shift,Unsigned right shift (>>>),javascript-operator,,javascript.operators.unsigned_right_shift,,,,,
Web/JavaScript/Reference/Operators/Unsigned_right_shift_assignment,Unsigned right shift assignment (>>>=),javascript-operator,,javascript.operators.unsigned_right_shift_assignment,,,,,
Web/JavaScript/Reference/Operators/void,void operator,javascript-operator,,javascript.operators.void,,,,,
Web/JavaScript/Reference/Operators/yield,yield,javascript-operator,,javascript.operators.yield,,,,,
Web/JavaScript/Reference/Operators/yield*,yield*,javascript-operator,,javascript.operators.yield_star,,,,,
Web/JavaScript/Reference/Regular_expressions,Regular expressions,landing-page,,javascript.regular_expressions,,,,,
Web/JavaScript/Reference/Regular_expressions/Backreference,"Backreference: \1, \2",javascript-language-feature,,javascript.regular_expressions.backreference,,,,,
Web/JavaScript/Reference/Regular_expressions/Buffer_boundary_assertion,"Buffer boundary assertion: \A, \z, \Z",javascript-language-feature,experimental,javascript.regular_expressions.buffer_boundary_assertion,,,,,
Web/JavaScript/Reference/Regular_expressions/Capturing_group,Capturing group: (...),javascript-language-feature,,javascript.regular_expressions.capturing_group,,,,,
Web/JavaScript/Reference/Regular_expressions/Character_class,"Character class: [...], [^...]",javascript-language-feature,,javascript.regular_expressions.character_class,,,,,
Web/JavaScript/Reference/Regular_expressions/Character_class_escape,"Character class escape: \d, \D, \w, \W, \s, \S",javascript-language-feature,,javascript.regular_expressions.character_class_escape,,,,,
Web/JavaScript/Reference/Regular_expressions/Character_escape,"Character escape: \n, \u{...}",javascript-language-feature,,javascript.regular_expressions.character_escape,,,,,
Web/JavaScript/Reference/Regular_expressions/Disjunction,Disjunction: |,javascript-language-feature,,javascript.regular_expressions.disjunction,,,,,
Web/JavaScript/Reference/Regular_expressions/Input_boundary_assertion,"Input boundary assertion: ^, $",javascript-language-feature,,javascript.regular_expressions.input_boundary_assertion,,,,,
Web/JavaScript/Reference/Regular_expressions/Literal_character,"Literal character: a, b",javascript-language-feature,,javascript.regular_expressions.literal_character,,,,,
Web/JavaScript/Reference/Regular_expressions/Lookahead_assertion,"Lookahead assertion: (?=...), (?!...)",javascript-language-feature,,javascript.regular_expressions.lookahead_assertion,,,,,
Web/JavaScript/Reference/Regular_expressions/Lookbehind_assertion,"Lookbehind assertion: (?<=...), (?<!...)",javascript-language-feature,,javascript.regular_expressions.lookbehind_assertion,,,,,
Web/JavaScript/Reference/Regular_expressions/Modifier,Modifier: (?ims-ims:...),javascript-language-feature,,javascript.regular_expressions.modifier,,,,,
Web/JavaScript/Reference/Regular_expressions/Named_backreference,Named backreference: \k<name>,javascript-language-feature,,javascript.regular_expressions.named_backreference,,,,,
Web/JavaScript/Reference/Regular_expressions/Named_capturing_group,Named capturing group: (?<name>...),javascript-language-feature,,javascript.regular_expressions.named_capturing_group,,,,,
Web/JavaScript/Reference/Regular_expressions/Non-capturing_group,Non-capturing group: (?:...),javascript-language-feature,,javascript.regular_expressions.non_capturing_group,,,,,
Web/JavaScript/Reference/Regular_expressions/Quantifier,"Quantifier: *, +, ?, {n}, {n,}, {n,m}",javascript-language-feature,,javascript.regular_expressions.quantifier,,,,,
Web/JavaScript/Reference/Regular_expressions/Unicode_character_class_escape,"Unicode character class escape: \p{...}, \P{...}",javascript-language-feature,,javascript.regular_expressions.unicode_character_class_escape,,,,,
Web/JavaScript/Reference/Regular_expressions/Wildcard,Wildcard: .,javascript-language-feature,,javascript.regular_expressions.wildcard,,,,,
Web/JavaScript/Reference/Regular_expressions/Word_boundary_assertion,"Word boundary assertion: \b, \B",javascript-language-feature,,javascript.regular_expressions.word_boundary_assertion,,,,,
Web/JavaScript/Reference/Statements,Statements and declarations,landing-page,,javascript.statements,,,,,
Web/JavaScript/Reference/Statements/async_function,async function,javascript-statement,,javascript.statements.async_function,,,,,
Web/JavaScript/Reference/Statements/async_function*,async function*,javascript-statement,,javascript.statements.async_generator_function,,,,,
Web/JavaScript/Reference/Statements/await_using,await using,javascript-statement,,javascript.statements.await_using,,,,,
Web/JavaScript/Reference/Statements/block,Block statement,javascript-statement,,javascript.statements.block,,,,,
Web/JavaScript/Reference/Statements/break,break,javascript-statement,,javascript.statements.break,,,,,
Web/JavaScript/Reference/Statements/class,class,javascript-statement,,javascript.statements.class,,,,,
Web/JavaScript/Reference/Statements/const,const,javascript-statement,,javascript.statements.const,,,,,
Web/JavaScript/Reference/Statements/continue,continue,javascript-statement,,javascript.statements.continue,,,,,
Web/JavaScript/Reference/Statements/debugger,debugger,javascript-statement,,javascript.statements.debugger,,,,,
Web/JavaScript/Reference/Statements/do...while,do...while,javascript-statement,,javascript.statements.do_while,,,,,
Web/JavaScript/Reference/Statements/Empty,Empty statement,javascript-statement,,javascript.statements.empty,,,,,
Web/JavaScript/Reference/Statements/export,export,javascript-statement,,javascript.statements.export,,,,,
Web/JavaScript/Reference/Statements/Expression_statement,Expression statement,javascript-statement,,,,,,,
Web/JavaScript/Reference/Statements/for,for,javascript-statement,,javascript.statements.for,,,,,
Web/JavaScript/Reference/Statements/for-await...of,for await...of,javascript-statement,,javascript.statements.for_await_of,,,,,
Web/JavaScript/Reference/Statements/for...in,for...in,javascript-statement,,javascript.statements.for_in,,,,,
Web/JavaScript/Reference/Statements/for...of,for...of,javascript-statement,,javascript.statements.for_of,,,,,
Web/JavaScript/Reference/Statements/function,function,javascript-statement,,javascript.statements.function,,,,,
Web/JavaScript/Reference/Statements/function*,function*,javascript-statement,,javascript.statements.generator_function,,,,,
Web/JavaScript/Reference/Statements/if...else,if...else,javascript-statement,,javascript.statements.if_else,,,,,
Web/JavaScript/Reference/Statements/import,import,javascript-statement,,javascript.statements.import,,,,,
Web/JavaScript/Reference/Statements/import/defer,import defer,javascript-language-feature,experimental,javascript.statements.import.defer,,,,,
Web/JavaScript/Reference/Statements/import/source,import source,javascript-language-feature,experimental,javascript.statements.import.import_source,,,,,
Web/JavaScript/Reference/Statements/import/with,Import attributes,javascript-language-feature,,javascript.statements.import.import_attributes,,,,,
Web/JavaScript/Reference/Statements/label,Labeled statement,javascript-statement,,javascript.statements.label,,,,,
Web/JavaScript/Reference/Statements/let,let,javascript-statement,,javascript.statements.let,,,,,
Web/JavaScript/Reference/Statements/return,return,javascript-statement,,javascript.statements.return,,,,,
Web/JavaScript/Reference/Statements/switch,switch,javascript-statement,,javascript.statements.switch,,,,,
Web/JavaScript/Reference/Statements/throw,throw,javascript-statement,,javascript.statements.throw,,,,,
